ID,Party,desc,label,name,acquired_datestamp
213,,"GENERAL OBLIGATION BOND QUESTION: Shall San Juan College District, issue general obligation bonds of the College District, in one series or more, in the aggregate principal amount not to exceed $7,000,000 for the purpose of any, all or a combination of: erecting, furnishing, constructing, purchasing, remodeling, and equipping buildings and utility facilities, exclusive of stadiums; making other real property improvements; purchasing grounds; and purchasing and installing computer hardware and software with a useful life equal to","Yes General Obligation Bond Question: Shall San Juan College District, Issue General Obligation Bonds Of The College District, In One Series Or More, In The Aggregate Principal Amount Not To Exceed $7,000,000 For The Purpose Of Any, All Or A Combination Of: Erecting, Furnishing, Constructing, Purchasing, Remodeling, And Equipping Buildings And Utility Facilities, Exclusive Of Stadiums; Making Other Real Property Improvements; Purchasing Grounds; And Purchasing And Installing Computer Hardware And Software With A Useful Life Equal To",Yes,2022-11-08-222232
214,,"GENERAL OBLIGATION BONDS QUESTION: Shall the Village of Los Ranchos de Albuquerque, New Mexico be authorized to issue up to $8,000,000 of general obligation bonds for the purpose to acquire, enhance or otherwise improve property for use as open space?","No General Obligation Bonds Question: Shall The Village Of Los Ranchos De Albuquerque, New Mexico Be Authorized To Issue Up To $8,000,000 Of General Obligation Bonds For The Purpose To Acquire, Enhance Or Otherwise Improve Property For Use As Open Space?",No,2022-11-08-222232
214,,"GENERAL OBLIGATION BONDS QUESTION: Shall the Village of Los Ranchos de Albuquerque, New Mexico be authorized to issue up to $8,000,000 of general obligation bonds for the purpose to acquire, enhance or otherwise improve property for use as open space?","Yes General Obligation Bonds Question: Shall The Village Of Los Ranchos De Albuquerque, New Mexico Be Authorized To Issue Up To $8,000,000 Of General Obligation Bonds For The Purpose To Acquire, Enhance Or Otherwise Improve Property For Use As Open Space?",Yes,2022-11-08-222232
215,,"General Obligation Courthouse Bond : Shall Sandoval County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $41,000,000 for the purpose of making additions required by law and other necessary additions to the County Courthouse, which will entail acquiring property, planning, designing, upgrading, constructing, remodeling, furnishing, equipping, and any other activities needed to complete those additions, said bonds to be payable from general (ad  - Sandoval","No General Obligation Courthouse Bond : Shall Sandoval County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $41,000,000 For The Purpose Of Making Additions Required By Law And Other Necessary Additions To The County Courthouse, Which Will Entail Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Furnishing, Equipping, And Any Other Activities Needed To Complete Those Additions, Said Bonds To Be Payable From General (Ad  - Sandoval",No,2022-11-08-222232
215,,"General Obligation Courthouse Bond : Shall Sandoval County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $41,000,000 for the purpose of making additions required by law and other necessary additions to the County Courthouse, which will entail acquiring property, planning, designing, upgrading, constructing, remodeling, furnishing, equipping, and any other activities needed to complete those additions, said bonds to be payable from general (ad  - Sandoval","Yes General Obligation Courthouse Bond : Shall Sandoval County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $41,000,000 For The Purpose Of Making Additions Required By Law And Other Necessary Additions To The County Courthouse, Which Will Entail Acquiring Property, Planning, Designing, Upgrading, Constructing, Remodeling, Furnishing, Equipping, And Any Other Activities Needed To Complete Those Additions, Said Bonds To Be Payable From General (Ad  - Sandoval",Yes,2022-11-08-222232
216,,"GENERAL OBLIGATION FLOOD CONTROL BONDS: Shall the Albuquerque Metropolitan Arroyo Flood Control Authority be authorized to issue its general obligation bonds in principal amount not exceeding $25,000,000 for the extension, betterment, alteration, reconstruction, repair and other improvements of the Authority’s flood control system? - Bernalillo","No General Obligation Flood Control Bonds: Shall The Albuquerque Metropolitan Arroyo Flood Control Authority Be Authorized To Issue Its General Obligation Bonds In Principal Amount Not Exceeding $25,000,000 For The Extension, Betterment, Alteration, Reconstruction, Repair And Other Improvements Of The Authority’S Flood Control System? - Bernalillo",No,2022-11-08-222232
216,,"GENERAL OBLIGATION FLOOD CONTROL BONDS: Shall the Albuquerque Metropolitan Arroyo Flood Control Authority be authorized to issue its general obligation bonds in principal amount not exceeding $25,000,000 for the extension, betterment, alteration, reconstruction, repair and other improvements of the Authority’s flood control system? - Bernalillo","Yes General Obligation Flood Control Bonds: Shall The Albuquerque Metropolitan Arroyo Flood Control Authority Be Authorized To Issue Its General Obligation Bonds In Principal Amount Not Exceeding $25,000,000 For The Extension, Betterment, Alteration, Reconstruction, Repair And Other Improvements Of The Authority’S Flood Control System? - Bernalillo",Yes,2022-11-08-222232
217,,"General Obligation Library Bond : Shall Sandoval County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $1,885,000 for the purpose of planning, designing, upgrading, constructing, remodeling, furnishing, equipping, repairing and otherwise improving library facilities within Sandoval County, New Mexico, and purchasing books and other library resources for libraries within Sandoval County, New Mexico, said bonds to be payable from general (ad v - Sandoval","No General Obligation Library Bond : Shall Sandoval County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $1,885,000 For The Purpose Of Planning, Designing, Upgrading, Constructing, Remodeling, Furnishing, Equipping, Repairing And Otherwise Improving Library Facilities Within Sandoval County, New Mexico, And Purchasing Books And Other Library Resources For Libraries Within Sandoval County, New Mexico, Said Bonds To Be Payable From General (Ad V - Sandoval",No,2022-11-08-222232
217,,"General Obligation Library Bond : Shall Sandoval County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $1,885,000 for the purpose of planning, designing, upgrading, constructing, remodeling, furnishing, equipping, repairing and otherwise improving library facilities within Sandoval County, New Mexico, and purchasing books and other library resources for libraries within Sandoval County, New Mexico, said bonds to be payable from general (ad v - Sandoval","Yes General Obligation Library Bond : Shall Sandoval County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $1,885,000 For The Purpose Of Planning, Designing, Upgrading, Constructing, Remodeling, Furnishing, Equipping, Repairing And Otherwise Improving Library Facilities Within Sandoval County, New Mexico, And Purchasing Books And Other Library Resources For Libraries Within Sandoval County, New Mexico, Said Bonds To Be Payable From General (Ad V - Sandoval",Yes,2022-11-08-222232
218,Libertarian,Governor and Lieutenant Governor,"Karen Evette Bedonie And Efren Gallardo, Jr Governor And Lieutenant Governor","Karen Evette Bedonie And Efren Gallardo, Jr",2022-11-08-222232
218,Republican,Governor and Lieutenant Governor,Mark V Ronchetti And Ant L Thornton Governor And Lieutenant Governor,Mark V Ronchetti And Ant L Thornton,2022-11-08-222232
218,Democrat,Governor and Lieutenant Governor,Michelle Lujan Grisham And Howie C Morales Governor And Lieutenant Governor,Michelle Lujan Grisham And Howie C Morales,2022-11-08-222232
219,,"Hospital Mill Levy Question: Shall the Board of Commissioners of Sierra County, New Mexico, impose a tax of two (2) mills ($2.00 per $1,000.00) of net taxable value of property allocated to the County for a period of eight (8) years commencing 2023 to support the operation and maintenance of Sierra Vista Hospital? - Sierra","No Hospital Mill Levy Question: Shall The Board Of Commissioners Of Sierra County, New Mexico, Impose A Tax Of Two (2) Mills ($2.00 Per $1,000.00) Of Net Taxable Value Of Property Allocated To The County For A Period Of Eight (8) Years Commencing 2023 To Support The Operation And Maintenance Of Sierra Vista Hospital? - Sierra",No,2022-11-08-222232
219,,"Hospital Mill Levy Question: Shall the Board of Commissioners of Sierra County, New Mexico, impose a tax of two (2) mills ($2.00 per $1,000.00) of net taxable value of property allocated to the County for a period of eight (8) years commencing 2023 to support the operation and maintenance of Sierra Vista Hospital? - Sierra","Yes Hospital Mill Levy Question: Shall The Board Of Commissioners Of Sierra County, New Mexico, Impose A Tax Of Two (2) Mills ($2.00 Per $1,000.00) Of Net Taxable Value Of Property Allocated To The County For A Period Of Eight (8) Years Commencing 2023 To Support The Operation And Maintenance Of Sierra Vista Hospital? - Sierra",Yes,2022-11-08-222232
220,Republican,Judge of the Court of Appeals Position 1,Barbara V Johnson Judge Of The Court Of Appeals Position 1,Barbara V Johnson,2022-11-08-222232
220,Democrat,Judge of the Court of Appeals Position 1,Gerald Edward Baca Judge Of The Court Of Appeals Position 1,Gerald Edward Baca,2022-11-08-222232
220,Libertarian,Judge of the Court of Appeals Position 1,Sophie I Cooper Judge Of The Court Of Appeals Position 1,Sophie I Cooper,2022-11-08-222232
221,Republican,Judge of the Court of Appeals Position 2,Gertrude Lee Judge Of The Court Of Appeals Position 2,Gertrude Lee,2022-11-08-222232
221,Democrat,Judge of the Court of Appeals Position 2,Katherine Anne Wray Judge Of The Court Of Appeals Position 2,Katherine Anne Wray,2022-11-08-222232
221,Libertarian,Judge of the Court of Appeals Position 2,Stephen P Curtis Judge Of The Court Of Appeals Position 2,Stephen P Curtis,2022-11-08-222232
224,Democrat,Judge of the Metropolitan Court,Asra I Elliott Judge Of The Metropolitan Court,Asra I Elliott,2022-11-08-222232
225,Democrat,Judge of the Metropolitan Court,Claire Ann Mcdaniel Judge Of The Metropolitan Court,Claire Ann Mcdaniel,2022-11-08-222232
222,Democrat,Judge of the Metropolitan Court,Joshua J Sanchez Judge Of The Metropolitan Court,Joshua J Sanchez,2022-11-08-222232
223,Democrat,Judge of the Metropolitan Court,Nina Aviva Safier Judge Of The Metropolitan Court,Nina Aviva Safier,2022-11-08-222232
226,,"JUDICIAL RETENTION: Shall BRITTANY MALDONADO MALOTT be retained as Judge of the Metropolitan Court, Division 10?","No Judicial Retention: Shall Brittany Maldonado Malott Be Retained As Judge Of The Metropolitan Court, Division 10?",No,2022-11-08-222232
226,,"JUDICIAL RETENTION: Shall BRITTANY MALDONADO MALOTT be retained as Judge of the Metropolitan Court, Division 10?","Yes Judicial Retention: Shall Brittany Maldonado Malott Be Retained As Judge Of The Metropolitan Court, Division 10?",Yes,2022-11-08-222232
227,,"JUDICIAL RETENTION: Shall CHRISTINE EVE RODRIGUEZ be retained as Judge of the Metropolitan Court, Division 2?","No Judicial Retention: Shall Christine Eve Rodriguez Be Retained As Judge Of The Metropolitan Court, Division 2?",No,2022-11-08-222232
227,,"JUDICIAL RETENTION: Shall CHRISTINE EVE RODRIGUEZ be retained as Judge of the Metropolitan Court, Division 2?","Yes Judicial Retention: Shall Christine Eve Rodriguez Be Retained As Judge Of The Metropolitan Court, Division 2?",Yes,2022-11-08-222232
228,,JUDICIAL RETENTION: Shall JANE B YOHALEM be retained as Judge of the Court of Appeals?,No Judicial Retention: Shall Jane B Yohalem Be Retained As Judge Of The Court Of Appeals?,No,2022-11-08-222232
228,,JUDICIAL RETENTION: Shall JANE B YOHALEM be retained as Judge of the Court of Appeals?,Yes Judicial Retention: Shall Jane B Yohalem Be Retained As Judge Of The Court Of Appeals?,Yes,2022-11-08-222232
229,,"JUDICIAL RETENTION: Shall JASON M JARAMILLO be retained as Judge of the Metropolitan Court, Division 12?","No Judicial Retention: Shall Jason M Jaramillo Be Retained As Judge Of The Metropolitan Court, Division 12?",No,2022-11-08-222232
229,,"JUDICIAL RETENTION: Shall JASON M JARAMILLO be retained as Judge of the Metropolitan Court, Division 12?","Yes Judicial Retention: Shall Jason M Jaramillo Be Retained As Judge Of The Metropolitan Court, Division 12?",Yes,2022-11-08-222232
230,,"JUDICIAL RETENTION: Shall JILL M MARTINEZ be retained as Judge of the Metropolitan Court, Division 8?","No Judicial Retention: Shall Jill M Martinez Be Retained As Judge Of The Metropolitan Court, Division 8?",No,2022-11-08-222232
230,,"JUDICIAL RETENTION: Shall JILL M MARTINEZ be retained as Judge of the Metropolitan Court, Division 8?","Yes Judicial Retention: Shall Jill M Martinez Be Retained As Judge Of The Metropolitan Court, Division 8?",Yes,2022-11-08-222232
231,,"JUDICIAL RETENTION: Shall MARIA I DOMINGUEZ be retained as Judge of the Metropolitan Court, Division 6?","No Judicial Retention: Shall Maria I Dominguez Be Retained As Judge Of The Metropolitan Court, Division 6?",No,2022-11-08-222232
231,,"JUDICIAL RETENTION: Shall MARIA I DOMINGUEZ be retained as Judge of the Metropolitan Court, Division 6?","Yes Judicial Retention: Shall Maria I Dominguez Be Retained As Judge Of The Metropolitan Court, Division 6?",Yes,2022-11-08-222232
232,,JUDICIAL RETENTION: Shall MICHAEL E VIGIL be retained as Justice of the Supreme Court Position 1?,No Judicial Retention: Shall Michael E Vigil Be Retained As Justice Of The Supreme Court Position 1?,No,2022-11-08-222232
232,,JUDICIAL RETENTION: Shall MICHAEL E VIGIL be retained as Justice of the Supreme Court Position 1?,Yes Judicial Retention: Shall Michael E Vigil Be Retained As Justice Of The Supreme Court Position 1?,Yes,2022-11-08-222232
233,,"JUDICIAL RETENTION: Shall ROSIE LAZCANO ALLRED be retained as Judge of the Metropolitan Court, Division 18?","No Judicial Retention: Shall Rosie Lazcano Allred Be Retained As Judge Of The Metropolitan Court, Division 18?",No,2022-11-08-222232
233,,"JUDICIAL RETENTION: Shall ROSIE LAZCANO ALLRED be retained as Judge of the Metropolitan Court, Division 18?","Yes Judicial Retention: Shall Rosie Lazcano Allred Be Retained As Judge Of The Metropolitan Court, Division 18?",Yes,2022-11-08-222232
234,,"JUDICIAL RETENTION: Shall VIDALIA G CHAVEZ be retained as Judge of the Metropolitan Court, Division 14?","No Judicial Retention: Shall Vidalia G Chavez Be Retained As Judge Of The Metropolitan Court, Division 14?",No,2022-11-08-222232
234,,"JUDICIAL RETENTION: Shall VIDALIA G CHAVEZ be retained as Judge of the Metropolitan Court, Division 14?","Yes Judicial Retention: Shall Vidalia G Chavez Be Retained As Judge Of The Metropolitan Court, Division 14?",Yes,2022-11-08-222232
235,Democrat,Justice of the Supreme Court,Julie J Vargas Justice Of The Supreme Court,Julie J Vargas,2022-11-08-222232
235,Republican,Justice of the Supreme Court,Thomas C Montoya Justice Of The Supreme Court,Thomas C Montoya,2022-11-08-222232
236,Democrat,Justice of the Supreme Court Position 2,Briana H Zamora Justice Of The Supreme Court Position 2,Briana H Zamora,2022-11-08-222232
236,Republican,Justice of the Supreme Court Position 2,Kerry J Morris Justice Of The Supreme Court Position 2,Kerry J Morris,2022-11-08-222232
237,,"LIBRARY BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $1,500,000 for the purpose of purchasing materials and resources for libraries within Bernalillo County, New Mexico, said bonds to be payable from general (ad valorem) taxes, and to be issued and sold at such time or times and upon such terms and conditions as the Board of County Commissioners may determine and as permitted by law? - Bernalillo","No Library Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $1,500,000 For The Purpose Of Purchasing Materials And Resources For Libraries Within Bernalillo County, New Mexico, Said Bonds To Be Payable From General (Ad Valorem) Taxes, And To Be Issued And Sold At Such Time Or Times And Upon Such Terms And Conditions As The Board Of County Commissioners May Determine And As Permitted By Law? - Bernalillo",No,2022-11-08-222232
237,,"LIBRARY BONDS: Shall Bernalillo County, New Mexico, be authorized to issue its general obligation bonds, in one series or more, in an aggregate principal amount not exceeding $1,500,000 for the purpose of purchasing materials and resources for libraries within Bernalillo County, New Mexico, said bonds to be payable from general (ad valorem) taxes, and to be issued and sold at such time or times and upon such terms and conditions as the Board of County Commissioners may determine and as permitted by law? - Bernalillo","Yes Library Bonds: Shall Bernalillo County, New Mexico, Be Authorized To Issue Its General Obligation Bonds, In One Series Or More, In An Aggregate Principal Amount Not Exceeding $1,500,000 For The Purpose Of Purchasing Materials And Resources For Libraries Within Bernalillo County, New Mexico, Said Bonds To Be Payable From General (Ad Valorem) Taxes, And To Be Issued And Sold At Such Time Or Times And Upon Such Terms And Conditions As The Board Of County Commissioners May Determine And As Permitted By Law? - Bernalillo",Yes,2022-11-08-222232
238,,"LINCOLN COUNTY MEDICAL CENTER, EMERGENCY MEDICAL SERVICES (EMS), AND ALL LINCOLN COUNTY HEALTH AND MEDICAL CLINICS MILL LEVY QUESTION: SHALL THE BOARD OF COMMISSIONERS OF LINCOLN COUNTY BE AUTHORIZED TO RENEW A LEVY OF THREE (3) MILLS AS PROVIDED IN THE HOSPITAL FUNDING ACT TO OPERATE AND MAINTAIN THE LINCOLN COUNTY HOSPITAL, EMERGENCY MEDICAL SERVICES (EMS), AND ALL LINCOLN COUNTY HEALTH AND MEDICAL CLINICS?  THE FUNDS FROM SAID LEVY WILL CONSIST OF A TOTAL OF THREE (3) MILLS FOR A PERIOD OF EIGHT (8) YEARS. - Lincoln","No Lincoln County Medical Center, Emergency Medical Services (Ems), And All Lincoln County Health And Medical Clinics Mill Levy Question: Shall The Board Of Commissioners Of Lincoln County Be Authorized To Renew A Levy Of Three (3) Mills As Provided In The Hospital Funding Act To Operate And Maintain The Lincoln County Hospital, Emergency Medical Services (Ems), And All Lincoln County Health And Medical Clinics?  The Funds From Said Levy Will Consist Of A Total Of Three (3) Mills For A Period Of Eight (8) Years. - Lincoln",No,2022-11-08-222232
238,,"LINCOLN COUNTY MEDICAL CENTER, EMERGENCY MEDICAL SERVICES (EMS), AND ALL LINCOLN COUNTY HEALTH AND MEDICAL CLINICS MILL LEVY QUESTION: SHALL THE BOARD OF COMMISSIONERS OF LINCOLN COUNTY BE AUTHORIZED TO RENEW A LEVY OF THREE (3) MILLS AS PROVIDED IN THE HOSPITAL FUNDING ACT TO OPERATE AND MAINTAIN THE LINCOLN COUNTY HOSPITAL, EMERGENCY MEDICAL SERVICES (EMS), AND ALL LINCOLN COUNTY HEALTH AND MEDICAL CLINICS?  THE FUNDS FROM SAID LEVY WILL CONSIST OF A TOTAL OF THREE (3) MILLS FOR A PERIOD OF EIGHT (8) YEARS. - Lincoln","Yes Lincoln County Medical Center, Emergency Medical Services (Ems), And All Lincoln County Health And Medical Clinics Mill Levy Question: Shall The Board Of Commissioners Of Lincoln County Be Authorized To Renew A Levy Of Three (3) Mills As Provided In The Hospital Funding Act To Operate And Maintain The Lincoln County Hospital, Emergency Medical Services (Ems), And All Lincoln County Health And Medical Clinics?  The Funds From Said Levy Will Consist Of A Total Of Three (3) Mills For A Period Of Eight (8) Years. - Lincoln",Yes,2022-11-08-222232
239,Republican,Magistrate Judge - Catron,Susan E Griffin Magistrate Judge - Catron,Susan E Griffin,2022-11-08-222232
241,Republican,Magistrate Judge - Chaves,James A Mason Magistrate Judge - Chaves,James A Mason,2022-11-08-222232
240,Republican,Magistrate Judge - Chaves,K C Rogers Magistrate Judge - Chaves,K C Rogers,2022-11-08-222232
243,Democrat,Magistrate Judge - Cibola,Johnny Valdez Magistrate Judge - Cibola,Johnny Valdez,2022-11-08-222232
242,Democrat,Magistrate Judge - Cibola,Tony L Mace Magistrate Judge - Cibola,Tony L Mace,2022-11-08-222232
244,Republican,Magistrate Judge - Colfax,Amy A Hronich Magistrate Judge - Colfax,Amy A Hronich,2022-11-08-222232
245,Democrat,Magistrate Judge - Colfax,Felix Pena Magistrate Judge - Colfax,Felix Pena,2022-11-08-222232
246,Republican,Magistrate Judge - Curry,Janemarie A Vanderdussen Magistrate Judge - Curry,Janemarie A Vanderdussen,2022-11-08-222232
247,Republican,Magistrate Judge - Curry,Stephen R Whittington Magistrate Judge - Curry,Stephen R Whittington,2022-11-08-222232
248,Republican,Magistrate Judge - De Baca,Josephine D Cones Magistrate Judge - De Baca,Josephine D Cones,2022-11-08-222232
248,Democrat,Magistrate Judge - De Baca,Lucinda M Bassler Magistrate Judge - De Baca,Lucinda M Bassler,2022-11-08-222232
252,Democrat,Magistrate Judge - Dona Ana,Bryan Michael Gelecki Magistrate Judge - Dona Ana,Bryan Michael Gelecki,2022-11-08-222232
255,Democrat,Magistrate Judge - Dona Ana,G Alexander Rossario Magistrate Judge - Dona Ana,G Alexander Rossario,2022-11-08-222232
254,Democrat,Magistrate Judge - Dona Ana,Joel Cano Magistrate Judge - Dona Ana,Joel Cano,2022-11-08-222232
253,Democrat,Magistrate Judge - Dona Ana,Kent L Wingenroth Magistrate Judge - Dona Ana,Kent L Wingenroth,2022-11-08-222232
250,Democrat,Magistrate Judge - Dona Ana,Linda L Flores Magistrate Judge - Dona Ana,Linda L Flores,2022-11-08-222232
251,Democrat,Magistrate Judge - Dona Ana,Rebecca C Duffin Magistrate Judge - Dona Ana,Rebecca C Duffin,2022-11-08-222232
249,Democrat,Magistrate Judge - Dona Ana,Samantha L Madrid Magistrate Judge - Dona Ana,Samantha L Madrid,2022-11-08-222232
258,Republican,Magistrate Judge - Eddy,Jimmy C Foster Jr Magistrate Judge - Eddy,Jimmy C Foster Jr,2022-11-08-222232
256,Republican,Magistrate Judge - Eddy,Kelly J Calicoat Magistrate Judge - Eddy,Kelly J Calicoat,2022-11-08-222232
257,Republican,Magistrate Judge - Eddy,Megan S Bowen Magistrate Judge - Eddy,Megan S Bowen,2022-11-08-222232
260,Democrat,Magistrate Judge - Grant,Hector C Grijalva Magistrate Judge - Grant,Hector C Grijalva,2022-11-08-222232
259,Democrat,Magistrate Judge - Grant,Justin Craig Garwood Magistrate Judge - Grant,Justin Craig Garwood,2022-11-08-222232
261,Democrat,Magistrate Judge - Guadalupe,Christopher A Baca Magistrate Judge - Guadalupe,Christopher A Baca,2022-11-08-222232
262,Democrat,Magistrate Judge - Harding,A Raymond Gutierrez Magistrate Judge - Harding,A Raymond Gutierrez,2022-11-08-222232
262,Republican,Magistrate Judge - Harding,Trubert Wayne Flowers Magistrate Judge - Harding,Trubert Wayne Flowers,2022-11-08-222232
263,Democrat,Magistrate Judge - Hidalgo,Mark D Thomas Magistrate Judge - Hidalgo,Mark D Thomas,2022-11-08-222232
264,Republican,Magistrate Judge - Lea,Clipper G Miller Magistrate Judge - Lea,Clipper G Miller,2022-11-08-222232
267,Republican,Magistrate Judge - Lea,Jimmie Jones Magistrate Judge - Lea,Jimmie Jones,2022-11-08-222232
266,Republican,Magistrate Judge - Lea,Keith Clayton Magistrate Judge - Lea,Keith Clayton,2022-11-08-222232
265,Republican,Magistrate Judge - Lea,Willie R Henry Magistrate Judge - Lea,Willie R Henry,2022-11-08-222232
268,Republican,Magistrate Judge - Lincoln,Katie Graham Lund Magistrate Judge - Lincoln,Katie Graham Lund,2022-11-08-222232
269,Republican,Magistrate Judge - Lincoln,Mickie L Vega Magistrate Judge - Lincoln,Mickie L Vega,2022-11-08-222232
270,Democrat,Magistrate Judge - Los Alamos,Catherine E Taylor Magistrate Judge - Los Alamos,Catherine E Taylor,2022-11-08-222232
270,Republican,Magistrate Judge - Los Alamos,Tim Bullock Magistrate Judge - Los Alamos,Tim Bullock,2022-11-08-222232
271,Democrat,Magistrate Judge - Luna,Edna M Reyes Magistrate Judge - Luna,Edna M Reyes,2022-11-08-222232
271,Republican,Magistrate Judge - Luna,J Scott Chandler Magistrate Judge - Luna,J Scott Chandler,2022-11-08-222232
272,Democrat,Magistrate Judge - McKinley,Brent A Detsoi Magistrate Judge - Mckinley,Brent A Detsoi,2022-11-08-222232
274,Democrat,Magistrate Judge - McKinley,Cynthia C Sanders Magistrate Judge - Mckinley,Cynthia C Sanders,2022-11-08-222232
273,Democrat,Magistrate Judge - McKinley,Virginia A Yazzie Magistrate Judge - Mckinley,Virginia A Yazzie,2022-11-08-222232
275,Democrat,Magistrate Judge - Mora,Cindy J Garza Magistrate Judge - Mora,Cindy J Garza,2022-11-08-222232
277,Democrat,Magistrate Judge - Otero,Claudia Powell Magistrate Judge - Otero,Claudia Powell,2022-11-08-222232
276,Republican,Magistrate Judge - Otero,John Robinson Secrest Iii Magistrate Judge - Otero,John Robinson Secrest Iii,2022-11-08-222232
277,Republican,Magistrate Judge - Otero,Michael Ryan Suggs Magistrate Judge - Otero,Michael Ryan Suggs,2022-11-08-222232
276,Democrat,Magistrate Judge - Otero,Warren L Robinson Magistrate Judge - Otero,Warren L Robinson,2022-11-08-222232
278,Republican,Magistrate Judge - Quay,Noreen L Hendrickson Magistrate Judge - Quay,Noreen L Hendrickson,2022-11-08-222232
280,Democrat,Magistrate Judge - Rio Arriba,Alexandra C Naranjo Magistrate Judge - Rio Arriba,Alexandra C Naranjo,2022-11-08-222232
279,Democrat,Magistrate Judge - Rio Arriba,Joseph Madrid Magistrate Judge - Rio Arriba,Joseph Madrid,2022-11-08-222232
281,Republican,Magistrate Judge - Roosevelt,Christopher A Mitchell Magistrate Judge - Roosevelt,Christopher A Mitchell,2022-11-08-222232
286,Republican,Magistrate Judge - San Juan,Erich F Cole Magistrate Judge - San Juan,Erich F Cole,2022-11-08-222232
284,Republican,Magistrate Judge - San Juan,Mark Steven Hawkinson Magistrate Judge - San Juan,Mark Steven Hawkinson,2022-11-08-222232
283,Republican,Magistrate Judge - San Juan,Rena Scott Magistrate Judge - San Juan,Rena Scott,2022-11-08-222232
282,Republican,Magistrate Judge - San Juan,Russell L Bradford Magistrate Judge - San Juan,Russell L Bradford,2022-11-08-222232
282,Democrat,Magistrate Judge - San Juan,Songtree L Pioche Magistrate Judge - San Juan,Songtree L Pioche,2022-11-08-222232
287,Republican,Magistrate Judge - San Juan,Stacey D Biel Magistrate Judge - San Juan,Stacey D Biel,2022-11-08-222232
283,Democrat,Magistrate Judge - San Juan,Stanley R King Magistrate Judge - San Juan,Stanley R King,2022-11-08-222232
285,Democrat,Magistrate Judge - San Juan,Trudy M Chase Magistrate Judge - San Juan,Trudy M Chase,2022-11-08-222232
288,Democrat,Magistrate Judge - San Miguel,Christian Eric Montano Magistrate Judge - San Miguel,Christian Eric Montano,2022-11-08-222232
289,Democrat,Magistrate Judge - San Miguel,Philip L Leger Magistrate Judge - San Miguel,Philip L Leger,2022-11-08-222232
290,Democrat,Magistrate Judge - Sandoval,Ann Marie Maxwell-Chavez Magistrate Judge - Sandoval,Ann Marie Maxwell-Chavez,2022-11-08-222232
292,Democrat,Magistrate Judge - Sandoval,Delilah M Montano-Baca Magistrate Judge - Sandoval,Delilah M Montano-Baca,2022-11-08-222232
291,Democrat,Magistrate Judge - Sandoval,F Kenneth Eichwald Magistrate Judge - Sandoval,F Kenneth Eichwald,2022-11-08-222232
293,Democrat,Magistrate Judge - Santa Fe,David A Segura Magistrate Judge - Santa Fe,David A Segura,2022-11-08-222232
294,Democrat,Magistrate Judge - Santa Fe,Dev Atma Singh Khalsa Magistrate Judge - Santa Fe,Dev Atma Singh Khalsa,2022-11-08-222232
296,Democrat,Magistrate Judge - Santa Fe,Donita O Sena Magistrate Judge - Santa Fe,Donita O Sena,2022-11-08-222232
295,Democrat,Magistrate Judge - Santa Fe,John A Rysanek Magistrate Judge - Santa Fe,John A Rysanek,2022-11-08-222232
297,Republican,Magistrate Judge - Sierra,George A Lee Magistrate Judge - Sierra,George A Lee,2022-11-08-222232
298,Democrat,Magistrate Judge - Socorro,Felix William Saavedra Magistrate Judge - Socorro,Felix William Saavedra,2022-11-08-222232
299,Democrat,Magistrate Judge - Taos,Ernest L Ortega Magistrate Judge - Taos,Ernest L Ortega,2022-11-08-222232
300,Democrat,Magistrate Judge - Taos,Sara Anne Blankenhorn Magistrate Judge - Taos,Sara Anne Blankenhorn,2022-11-08-222232
301,Democrat,Magistrate Judge - Torrance,Bobby  L Garcia Magistrate Judge - Torrance,Bobby  L Garcia,2022-11-08-222232
301,Republican,Magistrate Judge - Torrance,Craig M Davis Magistrate Judge - Torrance,Craig M Davis,2022-11-08-222232
302,Republican,Magistrate Judge - Union,Eric M Hooper Magistrate Judge - Union,Eric M Hooper,2022-11-08-222232
302,Independent,Magistrate Judge - Union,Mary Louise Harkins Magistrate Judge - Union,Mary Louise Harkins,2022-11-08-222232
302,Democrat,Magistrate Judge - Union,Rhonda Rael Aragon Magistrate Judge - Union,Rhonda Rael Aragon,2022-11-08-222232
304,Democrat,Magistrate Judge - Valencia,Dell P Washington Magistrate Judge - Valencia,Dell P Washington,2022-11-08-222232
